date,time,batteryVoltage,batteryCurrent,panelVoltage,panelPower
25/3/2015,10:47:33 AM,25460,700,29800,18
25/3/2015,10:47:33 AM,25460,700,30500,19
25/3/2015,10:47:34 AM,25500,700,31160,20
25/3/2015,10:47:34 AM,25510,800,30760,20
25/3/2015,10:47:35 AM,25510,700,29980,21
25/3/2015,10:47:35 AM,25510,800,29200,21
25/3/2015,10:47:36 AM,25510,800,28470,21
25/3/2015,10:47:36 AM,25510,800,28490,22
25/3/2015,10:47:37 AM,25530,800,29280,22
25/3/2015,10:47:37 AM,25530,800,30190,23
25/3/2015,10:47:38 AM,25530,800,31040,22
25/3/2015,10:47:38 AM,25530,800,31950,22
25/3/2015,10:47:39 AM,25530,800,33050,22
25/3/2015,10:47:39 AM,25530,800,32490,22
25/3/2015,10:47:40 AM,25530,800,33740,22
25/3/2015,10:47:40 AM,25540,800,34990,22
25/3/2015,10:47:41 AM,25560,900,36260,22
25/3/2015,10:47:41 AM,25560,800,35570,22
25/3/2015,10:47:42 AM,25570,900,37090,23
25/3/2015,10:47:42 AM,25580,900,36380,23
25/3/2015,10:47:43 AM,25580,1000,37740,25
25/3/2015,10:47:43 AM,25590,1200,39200,29
25/3/2015,10:47:44 AM,25640,1200,38580,31
25/3/2015,10:47:44 AM,25640,1200,38390,32
25/3/2015,10:47:45 AM,25650,1200,38620,33
25/3/2015,10:47:45 AM,25650,1200,39920,33
25/3/2015,10:47:46 AM,25650,1200,40580,33
25/3/2015,10:47:46 AM,25690,1300,42420,34
25/3/2015,10:47:47 AM,25700,1300,39710,34
25/3/2015,10:47:47 AM,25700,1200,38990,34
25/3/2015,10:47:48 AM,25700,1200,38330,33
25/3/2015,10:47:48 AM,25700,1200,38490,32
25/3/2015,10:47:49 AM,25700,1100,37790,31
25/3/2015,10:47:49 AM,25690,1000,36830,29
25/3/2015,10:47:50 AM,25690,1000,37370,29
25/3/2015,10:47:50 AM,25700,1100,39900,29
25/3/2015,10:47:51 AM,25700,1200,45440,31
25/3/2015,10:47:51 AM,25720,1300,48140,33
25/3/2015,10:47:52 AM,25720,1300,50690,33
25/3/2015,10:47:52 AM,25770,1400,48350,36
25/3/2015,10:47:53 AM,25770,1500,46000,37
25/3/2015,10:47:53 AM,25770,1400,42020,37
25/3/2015,10:47:54 AM,25800,1500,48720,39
25/3/2015,10:47:54 AM,25830,1500,51180,41
25/3/2015,10:47:55 AM,25830,1600,52480,42
25/3/2015,10:47:55 AM,25850,1800,50870,45
25/3/2015,10:47:56 AM,25880,1700,47620,46
25/3/2015,10:47:56 AM,25900,1700,52360,46
25/3/2015,10:47:57 AM,25910,1800,49120,48
25/3/2015,10:47:57 AM,25910,1700,50080,47
25/3/2015,10:47:58 AM,25930,1800,50080,48
25/3/2015,10:47:58 AM,25930,1700,44950,48
25/3/2015,10:47:59 AM,25960,1800,50370,48
25/3/2015,10:47:59 AM,25960,1800,49010,48
25/3/2015,10:48:00 AM,25970,1900,51450,48
25/3/2015,10:48:00 AM,25980,1800,47400,48
25/3/2015,10:48:01 AM,25980,1800,51630,48
25/3/2015,10:48:01 AM,25980,1700,50720,48
25/3/2015,10:48:02 AM,26030,1800,48960,49
25/3/2015,10:48:02 AM,26030,1700,49830,48
25/3/2015,10:48:03 AM,26030,1800,49700,49
25/3/2015,10:48:03 AM,26030,1800,48880,48
25/3/2015,10:48:04 AM,26030,1800,50620,49
25/3/2015,10:48:04 AM,26040,1700,51480,49
25/3/2015,10:48:05 AM,26040,1800,46950,49
25/3/2015,10:48:05 AM,26040,1800,51640,49
25/3/2015,10:48:06 AM,26040,1800,51320,49
25/3/2015,10:48:06 AM,26090,1900,48550,50
25/3/2015,10:48:07 AM,26060,1700,49450,48
25/3/2015,10:48:07 AM,26090,1800,49290,49
25/3/2015,10:48:08 AM,26080,1700,52560,48
25/3/2015,10:48:08 AM,26080,1700,48360,49
25/3/2015,10:48:09 AM,26090,1900,50420,49
25/3/2015,10:48:09 AM,26090,1700,51430,48
25/3/2015,10:48:09 AM,26090,1800,45920,49
25/3/2015,10:48:10 AM,26090,1800,51600,48
25/3/2015,10:48:10 AM,26090,1700,50150,48
25/3/2015,10:48:11 AM,26100,1900,48890,49
25/3/2015,10:48:11 AM,26100,1800,48810,49
25/3/2015,10:48:12 AM,26110,1700,52250,47
25/3/2015,10:48:12 AM,26110,1700,47520,48
25/3/2015,10:48:13 AM,26110,1800,49700,48
25/3/2015,10:48:13 AM,26100,1600,50410,46
25/3/2015,10:48:14 AM,26100,1600,43980,45
25/3/2015,10:48:14 AM,26090,1600,51280,43
25/3/2015,10:48:15 AM,26090,1500,49180,42
25/3/2015,10:48:15 AM,26060,1500,49310,41
25/3/2015,10:48:16 AM,26040,1400,45640,39
25/3/2015,10:48:16 AM,26040,1400,50710,39
25/3/2015,10:48:17 AM,26040,1400,49090,39
25/3/2015,10:48:17 AM,26040,1400,51410,38
25/3/2015,10:48:18 AM,26040,1500,46700,39
25/3/2015,10:48:18 AM,26040,1400,48150,39
25/3/2015,10:48:19 AM,26040,1400,52320,39
25/3/2015,10:48:19 AM,26040,1500,48600,41
25/3/2015,10:48:20 AM,26030,1400,45870,40
25/3/2015,10:48:20 AM,26040,1400,50740,40
25/3/2015,10:48:21 AM,26040,1700,50040,42
25/3/2015,10:48:21 AM,26040,1600,44380,43
25/3/2015,10:48:22 AM,26060,1600,52080,43
25/3/2015,10:48:22 AM,26090,1700,47090,46
25/3/2015,10:48:23 AM,26090,1700,51900,45
25/3/2015,10:48:23 AM,26090,1600,47560,45
25/3/2015,10:48:24 AM,26090,1600,51440,44
25/3/2015,10:48:24 AM,26060,1500,46550,44
25/3/2015,10:48:25 AM,26080,1500,51900,42
25/3/2015,10:48:25 AM,26090,1700,49920,44
25/3/2015,10:48:26 AM,26080,1600,49680,43
25/3/2015,10:48:26 AM,26080,1500,51340,42
25/3/2015,10:48:27 AM,26040,1500,47720,42
25/3/2015,10:48:27 AM,26050,1500,51500,41
25/3/2015,10:48:28 AM,26040,1600,46430,42
25/3/2015,10:48:28 AM,26040,1500,49930,40
25/3/2015,10:48:29 AM,26050,1500,50200,41
25/3/2015,10:48:29 AM,26050,1500,42330,42
25/3/2015,10:48:30 AM,26040,1500,40070,41
25/3/2015,10:48:30 AM,26040,1500,41450,41
25/3/2015,10:48:31 AM,26080,1600,48610,42
25/3/2015,10:48:31 AM,26080,1600,48350,44
25/3/2015,10:48:32 AM,26090,1600,51890,44
25/3/2015,10:48:32 AM,26090,1500,45500,45
25/3/2015,10:48:33 AM,26090,1600,51920,44
25/3/2015,10:48:33 AM,26090,1600,45760,45
25/3/2015,10:48:34 AM,26090,1600,51980,44
25/3/2015,10:48:34 AM,26090,1700,51580,44
25/3/2015,10:48:35 AM,26110,1600,43090,46
25/3/2015,10:48:35 AM,26110,1700,52100,46
25/3/2015,10:48:36 AM,26090,1700,47790,47
25/3/2015,10:48:36 AM,26120,1800,50070,47
25/3/2015,10:48:37 AM,26110,1700,51160,47
25/3/2015,10:48:37 AM,26110,1700,45520,48
25/3/2015,10:48:38 AM,26120,1700,51380,47
25/3/2015,10:48:38 AM,26110,1700,50860,47
25/3/2015,10:48:39 AM,26160,1800,47730,48
25/3/2015,10:48:39 AM,26120,1800,52590,47
25/3/2015,10:48:40 AM,26140,1800,48600,47
25/3/2015,10:48:40 AM,26160,1800,49330,48
25/3/2015,10:48:41 AM,26160,1800,49270,48
25/3/2015,10:48:41 AM,26160,1800,50050,48
25/3/2015,10:48:42 AM,26150,1700,50880,47
25/3/2015,10:48:42 AM,26160,1700,45900,48
25/3/2015,10:48:43 AM,26140,1600,52860,47
25/3/2015,10:48:43 AM,26160,1800,47150,48
25/3/2015,10:48:44 AM,26160,1800,52240,47
25/3/2015,10:48:44 AM,26160,1600,47990,47
25/3/2015,10:48:45 AM,26160,1800,48200,48
25/3/2015,10:48:45 AM,26160,1700,51760,47
25/3/2015,10:48:46 AM,26160,1700,45770,47
25/3/2015,10:48:46 AM,26170,1900,50450,48
25/3/2015,10:48:46 AM,26160,1700,50440,47
25/3/2015,10:48:47 AM,26160,1700,50260,47
25/3/2015,10:48:48 AM,26160,1800,50570,47
25/3/2015,10:48:48 AM,26170,1700,48390,47
25/3/2015,10:48:48 AM,26160,1800,51850,47
25/3/2015,10:48:49 AM,26160,1700,51810,47
25/3/2015,10:48:49 AM,26160,1700,47750,48
25/3/2015,10:48:50 AM,26160,1700,50770,46
25/3/2015,10:48:50 AM,26160,1900,48540,47
25/3/2015,10:48:51 AM,26160,1900,49570,47
25/3/2015,10:48:51 AM,26160,1600,52620,46
25/3/2015,10:48:52 AM,26170,1700,48940,47
25/3/2015,10:48:52 AM,26160,1800,50800,47
25/3/2015,10:48:53 AM,26160,1600,51620,46
25/3/2015,10:48:53 AM,26170,1500,46470,47
25/3/2015,10:48:54 AM,26160,1700,51760,46
25/3/2015,10:48:54 AM,26160,1700,51300,46
25/3/2015,10:48:55 AM,26160,1800,48540,47
25/3/2015,10:48:55 AM,26160,1700,52540,46
25/3/2015,10:48:56 AM,26170,1700,49480,46
25/3/2015,10:48:56 AM,26170,1700,50030,47
25/3/2015,10:48:57 AM,26160,1800,50030,47
25/3/2015,10:48:57 AM,26170,1600,51970,46
25/3/2015,10:48:58 AM,26180,1500,46330,47
25/3/2015,10:48:58 AM,26170,1700,51710,46
25/3/2015,10:48:59 AM,26170,1700,51220,46
25/3/2015,10:48:59 AM,26170,1800,48520,47
25/3/2015,10:49:00 AM,26160,1700,52470,46
25/3/2015,10:49:00 AM,26160,1600,49700,46
25/3/2015,10:49:01 AM,26170,1700,49620,47
25/3/2015,10:49:01 AM,26160,1600,52230,46
25/3/2015,10:49:02 AM,26170,1600,47430,46
25/3/2015,10:49:02 AM,26160,1800,51470,46
25/3/2015,10:49:03 AM,26170,1700,51260,46
25/3/2015,10:49:04 AM,26170,1700,46280,47
25/3/2015,10:49:04 AM,26170,1700,47040,47
25/3/2015,10:49:04 AM,26160,1700,51930,45
25/3/2015,10:49:05 AM,26160,1600,49520,46
25/3/2015,10:49:05 AM,26160,1700,49410,46
25/3/2015,10:49:06 AM,26160,1700,49730,46
25/3/2015,10:49:07 AM,26160,1600,47100,45
25/3/2015,10:49:07 AM,26160,1800,50200,46
25/3/2015,10:49:08 AM,26160,1800,50980,46
25/3/2015,10:49:08 AM,26160,1600,51060,45
25/3/2015,10:49:09 AM,26160,1700,44960,45
25/3/2015,10:49:10 AM,26160,1700,47810,46
25/3/2015,10:49:10 AM,26160,1800,48970,46
25/3/2015,10:49:11 AM,26160,1700,48850,46
25/3/2015,10:49:11 AM,26160,1600,51840,45
25/3/2015,10:49:12 AM,26160,1600,52020,44
25/3/2015,10:49:12 AM,26160,1600,46110,45
25/3/2015,10:49:12 AM,26160,1600,52190,44
25/3/2015,10:49:13 AM,26160,1600,44550,46
25/3/2015,10:49:13 AM,26160,1600,52110,44
25/3/2015,10:49:14 AM,26160,1700,44860,46
25/3/2015,10:49:14 AM,26160,1600,51760,45
25/3/2015,10:49:14 AM,26160,1500,47290,45
25/3/2015,10:49:15 AM,26160,1600,51610,45
25/3/2015,10:49:15 AM,26160,1600,51050,45
25/3/2015,10:49:16 AM,26160,1700,48850,46
25/3/2015,10:49:16 AM,26160,1600,50210,44
25/3/2015,10:49:17 AM,26160,1600,51970,44
25/3/2015,10:49:17 AM,26160,1600,43940,45
25/3/2015,10:49:18 AM,26160,1600,51930,44
25/3/2015,10:49:18 AM,26160,1600,45640,46
25/3/2015,10:49:19 AM,26160,1600,51290,44
25/3/2015,10:49:19 AM,26160,1600,51470,44
25/3/2015,10:49:20 AM,26160,1600,51020,44
25/3/2015,10:49:20 AM,26160,1600,51560,44
25/3/2015,10:49:21 AM,26160,1600,50510,44
25/3/2015,10:49:21 AM,26160,1600,51910,44
25/3/2015,10:49:22 AM,26160,1600,49640,45
25/3/2015,10:49:22 AM,26150,1600,52080,44
25/3/2015,10:49:22 AM,26140,1600,48050,45
25/3/2015,10:49:23 AM,26150,1600,52240,44
25/3/2015,10:49:23 AM,26160,1500,46960,45
25/3/2015,10:49:24 AM,26140,1500,52430,44
25/3/2015,10:49:24 AM,26160,1600,47560,45
25/3/2015,10:49:25 AM,26140,1500,52050,44
25/3/2015,10:49:25 AM,26160,1800,49500,45
25/3/2015,10:49:26 AM,26160,1600,51720,44
25/3/2015,10:49:26 AM,26160,1600,49690,44
25/3/2015,10:49:27 AM,26160,1600,51510,44
25/3/2015,10:49:27 AM,26160,1700,50570,44
25/3/2015,10:49:28 AM,26150,1600,51110,44
25/3/2015,10:49:28 AM,26150,1600,51320,44
25/3/2015,10:49:29 AM,26150,1600,50850,44
25/3/2015,10:49:29 AM,26160,1600,51380,44
25/3/2015,10:49:30 AM,26140,1500,50360,44
25/3/2015,10:49:30 AM,26140,1600,51690,44
25/3/2015,10:49:31 AM,26150,1600,49460,44
25/3/2015,10:49:31 AM,26140,1600,51860,43
25/3/2015,10:49:32 AM,26160,1600,44760,45
25/3/2015,10:49:32 AM,26140,1600,50920,43
25/3/2015,10:49:33 AM,26160,1600,45860,44
25/3/2015,10:49:33 AM,26160,1600,45960,44
25/3/2015,10:49:34 AM,26160,1600,46930,44
25/3/2015,10:49:34 AM,26120,1600,49950,43
25/3/2015,10:49:35 AM,26130,1500,49270,44
25/3/2015,10:49:35 AM,26140,1600,51550,43
25/3/2015,10:49:36 AM,26140,1600,48610,44
25/3/2015,10:49:36 AM,26120,1600,48060,44
25/3/2015,10:49:37 AM,26110,1500,52430,43
25/3/2015,10:49:37 AM,26160,1700,50670,44
25/3/2015,10:49:38 AM,26130,1600,50590,43
25/3/2015,10:49:38 AM,26140,1600,50930,44
25/3/2015,10:49:39 AM,26110,1500,43620,43
25/3/2015,10:49:39 AM,26130,1600,50980,43
25/3/2015,10:49:40 AM,26140,1500,48290,43
25/3/2015,10:49:40 AM,26130,1600,51240,43
25/3/2015,10:49:41 AM,26120,1600,47000,43
25/3/2015,10:49:41 AM,26140,1600,51550,43
25/3/2015,10:49:42 AM,26110,1400,44420,44
25/3/2015,10:49:42 AM,26120,1500,51780,43
25/3/2015,10:49:43 AM,26140,1600,50310,44
25/3/2015,10:49:43 AM,26110,1600,49690,43
25/3/2015,10:49:44 AM,26110,1600,52310,42
25/3/2015,10:49:44 AM,26150,1800,47760,44
25/3/2015,10:49:45 AM,26120,1600,50830,43
25/3/2015,10:49:45 AM,26140,1600,48030,44
25/3/2015,10:49:46 AM,26120,1600,51190,43
25/3/2015,10:49:46 AM,26110,1500,45440,43
25/3/2015,10:49:47 AM,26110,1500,51350,43
25/3/2015,10:49:47 AM,26140,1600,49820,43
25/3/2015,10:49:48 AM,26110,1600,48930,43
25/3/2015,10:49:48 AM,26130,1600,45450,44
25/3/2015,10:49:49 AM,26110,1600,50670,42
25/3/2015,10:49:49 AM,26110,1700,50790,43
25/3/2015,10:49:50 AM,26110,1600,46040,43
25/3/2015,10:49:50 AM,26120,1600,47160,43
25/3/2015,10:49:51 AM,26140,1600,48190,43
25/3/2015,10:49:51 AM,26110,1500,51050,42
25/3/2015,10:49:52 AM,26120,1600,49200,44
25/3/2015,10:49:52 AM,26110,1500,51110,42
25/3/2015,10:49:53 AM,26110,1500,51490,42
25/3/2015,10:49:53 AM,26110,1500,47180,43
25/3/2015,10:49:54 AM,26110,1400,51900,42
25/3/2015,10:49:54 AM,26110,1600,50570,42
25/3/2015,10:49:55 AM,26110,1500,50210,43
25/3/2015,10:49:55 AM,26110,1600,50860,43
25/3/2015,10:49:56 AM,26110,1500,49360,43
25/3/2015,10:49:56 AM,26110,1500,48600,43
25/3/2015,10:49:57 AM,26110,1500,52420,42
25/3/2015,10:49:57 AM,26130,1600,48060,43
25/3/2015,10:49:58 AM,26110,1600,51320,43
25/3/2015,10:49:58 AM,26110,1400,44520,43
25/3/2015,10:49:59 AM,26110,1600,51260,42
25/3/2015,10:50:00 AM,26110,1600,50060,43
25/3/2015,10:50:00 AM,26110,1500,49220,42
25/3/2015,10:50:01 AM,26110,1500,51980,42
25/3/2015,10:50:01 AM,26110,1500,47420,43
25/3/2015,10:50:02 AM,26110,1500,52260,42
25/3/2015,10:50:02 AM,26110,1600,47930,43
25/3/2015,10:50:03 AM,26110,1500,52080,42
25/3/2015,10:50:03 AM,26110,1600,51270,42
25/3/2015,10:50:03 AM,26110,1500,49920,43
25/3/2015,10:50:04 AM,26110,1500,51490,42
25/3/2015,10:50:04 AM,26110,1500,44400,43
25/3/2015,10:50:05 AM,26110,1500,51030,42
25/3/2015,10:50:05 AM,26120,1600,50680,43
25/3/2015,10:50:05 AM,26110,1600,50840,43
25/3/2015,10:50:06 AM,26110,1600,50810,43
25/3/2015,10:50:06 AM,26110,1500,50620,43
25/3/2015,10:50:07 AM,26110,1500,52940,41
25/3/2015,10:50:07 AM,26130,1700,49620,43
25/3/2015,10:50:08 AM,26110,1600,49300,42
25/3/2015,10:50:08 AM,26110,1400,53330,41
25/3/2015,10:50:09 AM,26110,1600,49610,43
25/3/2015,10:50:09 AM,26110,1500,50780,42
25/3/2015,10:50:10 AM,26110,1600,50630,43
25/3/2015,10:50:10 AM,26090,1600,46010,42
25/3/2015,10:50:11 AM,26110,1600,47090,43
25/3/2015,10:50:11 AM,26110,1500,51410,42
25/3/2015,10:50:12 AM,26140,1700,47970,43
25/3/2015,10:50:12 AM,26110,1500,50900,42
25/3/2015,10:50:13 AM,26110,1500,50880,41
25/3/2015,10:50:13 AM,26110,1400,49990,41
25/3/2015,10:50:14 AM,26100,1300,48170,38
25/3/2015,10:50:14 AM,26050,1200,48860,36
25/3/2015,10:50:15 AM,26060,1300,47050,35
25/3/2015,10:50:15 AM,26040,1200,39680,35
25/3/2015,10:50:16 AM,26040,1200,36740,35
25/3/2015,10:50:16 AM,26040,1300,40190,36
25/3/2015,10:50:17 AM,26080,1400,47370,38
25/3/2015,10:50:17 AM,26090,1400,51970,39
25/3/2015,10:50:18 AM,26090,1500,50490,40
25/3/2015,10:50:18 AM,26090,1500,42330,42
25/3/2015,10:50:19 AM,26090,1500,50070,41
25/3/2015,10:50:19 AM,26090,1500,50980,41
25/3/2015,10:50:20 AM,26110,1500,43870,42
25/3/2015,10:50:20 AM,26110,1500,50790,41
25/3/2015,10:50:21 AM,26090,1500,50560,41
25/3/2015,10:50:21 AM,26090,1600,50130,42
25/3/2015,10:50:22 AM,26090,1500,50100,41
25/3/2015,10:50:22 AM,26090,1500,50390,42
25/3/2015,10:50:23 AM,26100,1500,45740,42
25/3/2015,10:50:23 AM,26090,1500,51270,41
25/3/2015,10:50:24 AM,26110,1600,49260,42
25/3/2015,10:50:24 AM,26110,1500,50830,42
25/3/2015,10:50:25 AM,26110,1600,49390,42
25/3/2015,10:50:25 AM,26110,1500,48390,41
25/3/2015,10:50:26 AM,26100,1500,51460,42
25/3/2015,10:50:26 AM,26100,1700,46010,43
25/3/2015,10:50:27 AM,26090,1500,50220,42
25/3/2015,10:50:27 AM,26090,1500,50380,42
25/3/2015,10:50:28 AM,26110,1500,49420,42
25/3/2015,10:50:28 AM,26100,1300,44020,42
25/3/2015,10:50:29 AM,26090,1500,50750,41
25/3/2015,10:50:29 AM,26110,1500,50510,41
25/3/2015,10:50:30 AM,26090,1400,42660,42
25/3/2015,10:50:30 AM,26090,1500,50170,41
25/3/2015,10:50:31 AM,26090,1500,51010,41
25/3/2015,10:50:31 AM,26090,1500,49590,41
25/3/2015,10:50:32 AM,26090,1500,51140,41
25/3/2015,10:50:32 AM,26110,1500,45200,42
25/3/2015,10:50:33 AM,26100,1500,50450,41
25/3/2015,10:50:33 AM,26100,1500,50340,41
25/3/2015,10:50:34 AM,26110,1500,46960,41
25/3/2015,10:50:34 AM,26110,1500,51680,41
25/3/2015,10:50:35 AM,26110,1500,47560,42
25/3/2015,10:50:35 AM,26090,1400,49290,40
25/3/2015,10:50:35 AM,26090,1300,43330,40
25/3/2015,10:50:36 AM,26090,1400,49930,39
25/3/2015,10:50:36 AM,26090,1400,49170,38
25/3/2015,10:50:37 AM,26060,1300,47490,37
25/3/2015,10:50:37 AM,26040,1200,47610,35
25/3/2015,10:50:38 AM,26040,1300,47440,35
25/3/2015,10:50:39 AM,26040,1200,46960,34
25/3/2015,10:50:39 AM,26030,1200,49380,33
25/3/2015,10:50:39 AM,26030,1100,44230,33
25/3/2015,10:50:40 AM,26000,1000,47150,31
25/3/2015,10:50:40 AM,25980,1100,47050,31
25/3/2015,10:50:41 AM,25980,1000,43430,29
25/3/2015,10:50:41 AM,25980,1000,49440,28
25/3/2015,10:50:42 AM,25980,1100,44970,30
25/3/2015,10:50:42 AM,25980,1100,42850,30
25/3/2015,10:50:43 AM,25980,1200,48750,32
25/3/2015,10:50:43 AM,25980,1200,46810,34
25/3/2015,10:50:44 AM,25980,1200,48150,33
25/3/2015,10:50:44 AM,25980,1200,46640,33
25/3/2015,10:50:45 AM,25980,1000,46700,31
25/3/2015,10:50:45 AM,25970,1100,43990,31
25/3/2015,10:50:46 AM,25960,1100,46240,30
25/3/2015,10:50:46 AM,25960,1100,46910,29
25/3/2015,10:50:47 AM,25930,1000,47250,28
25/3/2015,10:50:47 AM,25910,900,44080,26
25/3/2015,10:50:48 AM,25910,900,44010,26
25/3/2015,10:50:48 AM,25910,900,46480,25
25/3/2015,10:50:49 AM,25900,900,44380,25
25/3/2015,10:50:49 AM,25870,800,40250,23
25/3/2015,10:50:50 AM,25860,800,47640,23
25/3/2015,10:50:50 AM,25860,800,45280,23
25/3/2015,10:50:51 AM,25850,800,36550,23
25/3/2015,10:50:51 AM,25850,800,34980,22
25/3/2015,10:50:52 AM,25850,800,33380,21
25/3/2015,10:50:52 AM,25850,800,33280,22
25/3/2015,10:50:53 AM,25850,800,33200,22
25/3/2015,10:50:53 AM,25840,800,33610,22
25/3/2015,10:50:54 AM,25830,800,34830,23
25/3/2015,10:50:54 AM,25830,900,37380,25
25/3/2015,10:50:55 AM,25850,1100,45730,28
25/3/2015,10:50:55 AM,25870,1100,51320,30
25/3/2015,10:50:56 AM,25910,1300,48010,34
25/3/2015,10:50:56 AM,25910,1200,41210,36
25/3/2015,10:50:57 AM,25930,1400,49370,38
25/3/2015,10:50:57 AM,25960,1500,49530,39
25/3/2015,10:50:58 AM,25960,1400,46510,39
25/3/2015,10:50:58 AM,25960,1400,51170,39
25/3/2015,10:50:59 AM,25960,1500,50710,39
25/3/2015,10:50:59 AM,25980,1400,44270,40
25/3/2015,10:51:00 AM,25980,1500,50330,40
25/3/2015,10:51:00 AM,25980,1500,49620,40
25/3/2015,10:51:01 AM,25980,1400,47740,40
25/3/2015,10:51:01 AM,25980,1500,51740,40
25/3/2015,10:51:02 AM,25990,1500,49890,40
25/3/2015,10:51:02 AM,25980,1500,52340,39
25/3/2015,10:51:03 AM,26010,1500,49590,40
25/3/2015,10:51:03 AM,26030,1500,50580,41
25/3/2015,10:51:04 AM,26030,1300,43810,40
25/3/2015,10:51:04 AM,26030,1500,50350,40
25/3/2015,10:51:05 AM,26030,1500,49460,41
25/3/2015,10:51:05 AM,26030,1400,47340,40
25/3/2015,10:51:06 AM,26030,1500,51470,40
25/3/2015,10:51:06 AM,26030,1500,46590,41
25/3/2015,10:51:07 AM,26030,1500,49560,40
25/3/2015,10:51:07 AM,26030,1500,49690,40
25/3/2015,10:51:08 AM,26030,1400,43800,40
25/3/2015,10:51:08 AM,26040,1600,48480,40
25/3/2015,10:51:09 AM,26030,1500,48110,39
25/3/2015,10:51:09 AM,26030,1400,52130,39
25/3/2015,10:51:10 AM,26040,1500,49860,40
25/3/2015,10:51:10 AM,26040,1500,50920,40
25/3/2015,10:51:11 AM,26030,1300,45110,40
25/3/2015,10:51:11 AM,26040,1500,50670,40
25/3/2015,10:51:12 AM,26040,1500,49460,40
25/3/2015,10:51:12 AM,26040,1400,48300,40
25/3/2015,10:51:12 AM,26040,1500,52220,39
25/3/2015,10:51:13 AM,26040,1500,47870,41
25/3/2015,10:51:13 AM,26040,1400,47170,39
25/3/2015,10:51:14 AM,26040,1400,51470,39
25/3/2015,10:51:14 AM,26040,1500,48120,40
25/3/2015,10:51:15 AM,26040,1400,50300,40
25/3/2015,10:51:16 AM,26040,1500,50490,39
25/3/2015,10:51:17 AM,26040,1400,50280,40
25/3/2015,10:51:17 AM,26040,1500,49330,40
25/3/2015,10:51:18 AM,26040,1500,51040,40
25/3/2015,10:51:18 AM,26040,1600,46540,40
25/3/2015,10:51:19 AM,26040,1400,45920,38
25/3/2015,10:51:19 AM,26040,1400,50800,39
25/3/2015,10:51:19 AM,26040,1500,49620,39
25/3/2015,10:51:20 AM,26040,1400,48150,39
25/3/2015,10:51:20 AM,26040,1400,50120,39
25/3/2015,10:51:21 AM,26040,1400,51140,39
25/3/2015,10:51:21 AM,26040,1300,52440,38
25/3/2015,10:51:22 AM,26030,1200,53520,35
25/3/2015,10:51:22 AM,25980,1000,54240,32
25/3/2015,10:51:22 AM,25970,900,54960,27
25/3/2015,10:51:23 AM,25910,700,55550,22
25/3/2015,10:51:23 AM,25910,900,55030,22
25/3/2015,10:51:24 AM,25950,1100,54420,26
25/3/2015,10:51:24 AM,25960,1200,53680,31
25/3/2015,10:51:25 AM,25980,1300,52630,35
25/3/2015,10:51:25 AM,26020,1400,51340,38
25/3/2015,10:51:26 AM,26030,1400,50210,39
25/3/2015,10:51:26 AM,26030,1400,49700,39
25/3/2015,10:51:27 AM,26030,1500,48230,39
25/3/2015,10:51:27 AM,26030,1400,42460,39
25/3/2015,10:51:28 AM,26020,1300,39800,37
25/3/2015,10:51:28 AM,25990,1200,36890,36
25/3/2015,10:51:29 AM,25980,1200,35080,34
25/3/2015,10:51:29 AM,25980,1200,33290,33
25/3/2015,10:51:30 AM,25980,1100,31710,32
25/3/2015,10:51:30 AM,25980,1100,31260,31
25/3/2015,10:51:31 AM,25970,1000,29030,30
25/3/2015,10:51:31 AM,25960,1100,30900,30
25/3/2015,10:51:32 AM,25960,1100,31410,31
25/3/2015,10:51:32 AM,25960,1100,32820,31
25/3/2015,10:51:33 AM,25960,1200,34530,32
25/3/2015,10:51:33 AM,25960,1200,36340,33
25/3/2015,10:51:34 AM,25960,1300,40020,35
25/3/2015,10:51:34 AM,25980,1400,48090,37
25/3/2015,10:51:35 AM,26000,1400,51460,38
25/3/2015,10:51:35 AM,25980,1300,52740,37
25/3/2015,10:51:36 AM,25980,1100,53710,34
25/3/2015,10:51:36 AM,25930,1000,54590,30
25/3/2015,10:51:37 AM,25910,800,55250,25
25/3/2015,10:51:37 AM,25900,800,55320,21
25/3/2015,10:51:38 AM,25900,1000,54710,24
25/3/2015,10:51:38 AM,25910,1100,54080,29
25/3/2015,10:51:39 AM,25960,1300,53030,33
25/3/2015,10:51:39 AM,25960,1400,51770,36
25/3/2015,10:51:40 AM,25980,1400,50460,38
25/3/2015,10:51:40 AM,25980,1400,49830,39
25/3/2015,10:51:41 AM,25980,1400,48780,39
25/3/2015,10:51:41 AM,25980,1400,45930,39
25/3/2015,10:51:42 AM,25980,1300,40020,37
25/3/2015,10:51:42 AM,25980,1300,39400,36
25/3/2015,10:51:43 AM,25980,1200,35640,34
25/3/2015,10:51:43 AM,25980,1200,34080,33
25/3/2015,10:51:44 AM,25960,1200,32390,32
25/3/2015,10:51:44 AM,25950,1100,31190,31
25/3/2015,10:51:45 AM,25910,1100,30360,31
25/3/2015,10:51:45 AM,25910,1100,29490,30
25/3/2015,10:51:46 AM,25910,1100,31130,30
25/3/2015,10:51:46 AM,25910,1100,32060,30
25/3/2015,10:51:47 AM,25930,1100,33670,31
25/3/2015,10:51:47 AM,25950,1200,35240,32
25/3/2015,10:51:48 AM,25960,1300,39100,33
25/3/2015,10:51:48 AM,25960,1300,42250,35
